LSTM-EMD,CHM-LSTM-EMD-Freq,CHM-LSTM-DWT,CHM-ESN-DWT,CHM-LSTM-EMD,CHM-ESN-EMD,CHM-ESN-EMD-Freq,LSTM-DWT,ESN-EMD-Freq
8.15113,2.8411314,3.4349756,2.9269867,3.2985115,2.9985895,0.8449844,2.211888,1.9628663
8.173531,2.928341,3.5390735,3.2486,3.2896495,2.89164,1.2512068,2.1541762,2.1328669
7.7003226,2.7908351,3.5820472,3.4000275,3.2949042,3.130862,3.9689617,1.6671721,2.3912127
7.273581,2.7707584,3.5217001,3.5792603,3.3097246,2.886232,-0.14251247,1.7922425,1.9311304
7.415703,3.0890853,3.6923027,3.6792834,3.2717307,2.9712005,3.2304645,1.8976912,2.3412817
6.781187,2.4552112,3.6681883,3.4507902,3.163616,2.996437,-0.9964145,1.9678848,2.4411454
6.950987,3.0525718,3.7276912,3.4098923,3.131087,2.9324946,1.8285595,1.5999161,1.8733575
6.7069054,2.6533897,3.6621027,2.8992896,3.0375836,2.7775245,1.863812,1.54513,1.7560068
6.3945613,3.541212,3.500564,2.3367712,3.089027,2.4799376,1.7932602,2.0185995,1.9342201
6.993693,3.5443459,3.549016,2.0363288,3.1231427,1.9644002,3.1063113,1.7715678,2.5041711
7.242422,3.1034822,3.6078427,2.078337,3.335632,2.172307,3.5932095,2.1528094,2.6830237
7.516295,3.2109978,3.7054796,1.7432112,3.4119012,2.5139787,2.3752759,2.6425762,2.815738
8.34925,3.55061,3.8123279,1.590003,3.4666018,2.503646,7.6437454,2.2804782,2.8688374
8.776581,2.3087397,3.755058,1.5737146,3.5079858,2.4620755,2.8057315,2.5740068,2.9840994
8.86099,2.7546055,3.6341112,1.123659,3.5382507,1.9830875,0.42394808,2.4073443,3.1732142
8.718243,4.7822227,3.4643936,0.6903583,3.6112857,1.6352358,2.813379,2.4372172,3.80906
7.8420825,2.3467517,3.539877,0.31441355,3.610023,0.9405823,5.359504,2.5640464,3.6425066
7.460979,3.7568982,3.5760272,-0.43566623,3.5440319,0.4034295,2.607711,2.6567101,3.8974106
7.276773,2.578806,3.712406,-0.6809608,3.4595249,0.36938232,1.5656345,2.6280844,3.8002567
7.8127184,2.9788325,3.637479,-1.1813653,3.4589667,0.31514037,1.5644674,2.5904508,3.7824433
7.6038404,4.015784,3.7158952,-1.153318,3.55773,0.2649196,4.4493146,2.4820406,3.6462853
7.7323976,3.6847,3.6826,-0.83273345,3.6854484,0.3033288,2.976462,2.6142902,3.4908776
7.6045923,3.5417364,3.5470817,-0.55174726,3.8343573,0.3936852,2.670567,2.9761736,3.3227973
8.094913,3.2842524,3.6226797,-0.34829313,3.8152118,-0.030221073,5.0457277,3.262966,3.782132
8.706421,3.00116,3.7219405,0.020265477,3.5597198,-0.33124903,3.6248782,2.5904198,3.709469
8.411983,3.2342024,3.9877064,0.63038594,3.5042832,-0.5561649,7.4393477,2.7517803,2.7890904
8.7965,3.5617964,4.020403,1.0072609,3.484898,-0.5863059,4.0189986,3.0343149,2.1864524
9.388909,2.4872515,4.003345,1.3866959,3.3424668,-0.9047401,4.7797976,3.5291355,2.491984
9.399423,3.29555,3.8591614,1.4423679,3.262046,-0.7492509,2.472175,3.3839967,2.2622702
8.961232,2.9894261,3.8514113,1.2874118,3.1980808,-0.3140272,3.9131877,2.9617264,2.3285325
8.903612,2.6785176,3.6859765,1.2128873,2.9208112,0.13019933,2.0683515,2.734662,2.8113282
8.854304,2.8164768,3.819616,1.7823393,2.7170484,0.24960127,0.65320146,2.526407,2.751498
8.853687,2.5503838,3.9697828,2.2030602,2.7927115,0.30692774,3.4462523,2.3788888,2.80444
8.386732,2.3496337,3.8960826,2.3881094,2.6522307,0.4529887,2.4401946,2.1646447,3.2596312
8.865043,2.4554236,3.6804643,2.3770525,2.496391,0.55068326,1.6269104,1.4469352,3.5226707
8.280231,2.3340986,3.464368,2.1650596,2.594964,0.8076459,2.0794485,1.6336097,2.8980525
8.083052,2.8401022,3.189123,1.640673,2.6069214,0.7872935,4.6141586,2.0497456,3.108267
7.4109554,4.522266,3.1532936,1.7148247,2.6329978,0.9132531,5.464718,2.0375385,2.6134849
7.0682745,2.5197446,2.9294662,1.9808496,2.4763336,1.198807,0.20004065,2.460571,2.0138805
7.4770555,3.6283298,2.9980567,2.079255,2.4005988,0.9405082,1.9043993,1.8474097,2.4605832
7.3933706,3.3405008,3.181815,2.6264932,2.332854,1.5307366,5.2653823,1.9824237,2.5003502
7.421177,2.936914,3.105847,2.805918,2.3965573,1.8386194,2.9170773,2.0013351,2.8950143
6.9547296,2.2753267,2.9724376,2.4191954,2.2669113,2.3802972,0.44476968,2.110402,2.3594732
7.128971,2.1810973,3.0317876,2.873541,2.1941738,1.9470536,3.1366184,2.378428,1.8665354
6.5060487,3.5060315,3.0752804,3.2932186,2.125889,1.7084,0.65771955,1.8412536,2.5910025
6.787575,3.7130394,3.1306267,3.1982465,2.0597646,1.2030991,2.333526,0.9037824,2.344578
7.4712915,3.2296746,3.5117319,3.148059,2.0761158,1.1147708,5.692371,1.4091511,2.3656733
7.6688695,2.7391298,3.4424236,2.6669724,2.1334844,1.669077,1.189671,1.7666811,2.524734
7.13603,2.8591912,3.3737793,2.425612,2.2799041,2.1341293,5.5853677,2.1769674,3.001971
7.8734736,2.6352522,3.4617183,2.027371,2.3600218,2.1958144,-0.21743625,2.1668324,3.605139
8.410986,3.3357975,3.2233832,1.774999,2.2631435,2.265848,4.122231,2.4751804,3.2053816
7.780599,2.604047,3.4570475,1.5659825,2.5168567,2.8215919,2.5238943,2.2715652,2.0874503
8.844271,2.6541984,3.49614,1.4045168,2.3198586,2.879016,2.2603087,2.3995733,2.2065697
9.328803,3.395177,3.450633,1.2977073,2.5138924,2.8979728,-1.1521589,2.4488256,2.0890627
9.816025,3.1625247,3.064672,1.321075,2.7348003,3.2653513,1.3520223,2.7542045,2.2886224
9.700209,4.403109,3.1293828,1.6616215,3.1659286,3.694892,2.0968478,2.6061141,2.7662575
9.768656,2.6813262,3.0478709,2.0718305,2.8470035,3.7052426,0.0005400395,2.9730213,2.308193
8.9406,2.9341018,3.0988002,2.5587013,2.8872087,3.3492606,3.1314507,3.1670122,2.3907666
8.311151,3.2375362,3.139217,2.5487816,2.9286337,3.0624545,2.7136846,2.9790356,2.4238958
7.7206216,3.8837655,3.1493485,2.5079281,3.0269377,3.2252545,2.212701,2.5900686,2.3364727
7.687501,2.9044359,3.1967142,2.7829418,3.0361857,3.0173876,5.52903,2.1425831,2.6682947
7.99973,2.6305134,3.01263,2.848891,3.0983632,3.537746,-2.3182714,2.1696339,3.106514
7.9066677,2.9697568,2.9862206,3.1201348,3.279005,3.7746072,-1.8652983,1.514275,3.1435728
8.244856,2.547316,2.9848652,2.9431262,3.2200217,4.082268,4.464465,2.435136,2.7950127
7.8939548,3.8639793,3.0186148,2.6301205,3.1729875,4.233115,4.4360123,3.0694544,2.9791362
7.5382247,2.707733,2.969428,2.580717,3.3137996,3.8932543,0.39793566,2.0700898,2.1723611
9.135746,3.0671508,2.7579758,2.0386844,3.339932,4.262085,-1.5560702,2.1161337,2.9670177
8.070248,2.576508,2.499743,1.9476966,3.3128674,4.2038507,2.846993,2.1808014,2.155085
9.14843,3.2509575,2.3681178,2.0030768,3.3713305,4.362011,3.4594853,3.0074413,2.3729358
9.2253,3.1808465,2.3946772,2.0932925,3.2988644,4.898438,1.0666562,2.6659017,2.5928977
9.085814,2.760545,2.684207,2.3705587,3.217216,4.07482,2.379783,2.9812388,2.3829181
8.876863,2.6925435,2.7596183,2.465684,3.0618603,4.029891,3.6026525,2.9726598,2.5356727
8.941546,2.3406498,2.7743187,2.8209932,3.0468962,4.1772785,2.6545277,2.309373,2.5570564
9.012023,2.8892176,2.8219147,3.1393332,3.1424842,4.11945,0.9087904,2.5743363,2.5486429
8.374675,2.8769946,2.9580975,3.2829611,2.9561687,3.986935,2.392646,2.663918,2.4045706
8.896872,2.9936068,2.8427389,3.2408383,2.7906709,3.7177098,6.2911854,2.267422,2.0523746
9.043657,3.1485062,2.9875033,3.3241317,2.6093655,3.6173043,4.599117,2.7517285,2.2206967
9.185811,2.2007992,3.2440999,3.5352356,2.4508717,3.4411764,-1.529731,2.1893022,1.8758209
9.292934,2.3050356,3.145272,3.2819934,2.2844348,3.7525551,2.4602172,2.3986392,1.7675654
8.923462,2.9017348,3.1856203,3.1705809,2.3797867,4.157653,2.6104617,2.2456343,1.4976845
8.228234,2.7101076,3.1095405,3.1551113,2.3326719,4.4051595,0.78633785,2.115484,2.0329492
7.7697444,3.3870788,2.9967594,2.9101422,2.3327427,4.265242,2.8493176,1.7557774,1.8500384
7.878114,3.2638283,3.028421,2.8262613,2.34514,3.8768399,2.0633075,1.4217769,1.8196645
7.8461123,2.9307284,3.1134553,2.599472,2.5650978,3.719438,2.3602123,1.6932967,2.2773411
7.504203,3.31429,3.0667906,2.1996815,2.665446,3.69587,2.0613189,1.7399025,1.8603508
7.8361516,3.2345011,3.0479774,2.1303697,2.5186424,3.2388492,0.6707062,1.4582278,2.108522
8.161295,3.0268102,2.872224,1.7611127,2.5780158,2.9364185,0.39848393,1.6279005,1.760276
8.758198,3.5809288,2.8109758,1.4115577,2.637653,3.0066757,7.4745874,1.5662476,2.6542764
8.417903,2.3850129,2.8635778,1.016989,2.7981226,3.4062445,1.4370049,1.5393397,1.901777
8.059364,1.9114094,3.0144427,0.8011302,2.733593,3.463954,0.74603206,0.98186797,1.9214723
8.4121,2.3476603,3.048691,0.70739603,2.7778146,3.6255975,-0.3703804,0.8837794,1.1060455
9.214099,3.9185379,3.073284,0.6916885,2.839545,3.0074456,1.4271306,0.85572875,1.5607557
7.98815,3.1360934,3.2409177,0.27262035,2.9204059,3.6269083,2.2557728,0.95327336,0.4809936
7.6484694,3.1713712,3.0500467,-0.18075271,2.747312,3.8195002,1.5688424,0.6579871,0.6505763
7.675369,2.4324288,2.9588172,0.22159162,2.8901913,3.5460598,0.41605604,0.7117218,0.23047814
7.676039,2.8414638,2.9195166,0.6555838,3.0244153,2.780538,0.65508455,0.6076128,0.19935524
6.998543,3.236831,2.9344308,1.4586829,2.9985993,2.7731998,-3.2720377,0.9820471,0.44420022
6.1884727,2.314527,3.1856444,2.2869449,2.9074671,2.3702264,1.9376847,0.62978065,1.2457296
5.149562,2.8198597,3.43591,2.8061593,3.068224,2.3671575,-1.5288658,0.5107095,0.6433334
5.4475136,2.2788353,3.4515872,2.7410526,3.134864,2.4672492,-2.4732215,1.2277458,0.6436644
5.4801364,2.380306,3.5432308,2.3757904,3.0018387,2.5594442,-4.2797494,0.96054596,0.43290684
5.870635,2.3878334,3.6697795,2.249267,3.115041,2.818299,1.6977843,-0.08038857,1.095735
7.326375,2.595492,3.5341763,1.7566469,3.180794,3.134768,-0.6146358,0.09188333,1.6322886
7.2436533,2.5053031,3.5511355,1.1374435,3.0386865,3.5690262,6.0814457,1.2862127,1.2171528
8.49576,2.9668489,3.486396,0.81757385,2.9379213,3.4410005,-2.8729637,1.1503224,1.1289451
8.100181,2.1474118,3.677316,0.093757294,3.012921,3.4974937,-2.5966222,0.9386354,0.95520055
8.08167,1.9949857,3.8420875,-0.30525827,3.1137896,3.4401803,-1.1437892,0.90886307,1.1739651
8.412733,2.311112,3.6617367,-0.23580793,3.1125002,3.8833709,-0.5920625,0.96861506,1.169751
7.992035,2.2429914,3.3176847,-0.6801516,3.0174706,4.1441746,2.1359556,0.40757313,0.68297446
