CHM-LSTM-EMD-Freq,LSTM-EMD,CHM-LSTM-DWT,CHM-ESN-DWT,CHM-LSTM-EMD,CHM-ESN-EMD,CHM-ESN-EMD-Freq,LSTM-DWT,ESN-EMD-Freq,LSTM-EMD-Freq
14.465637,20.981318,20.177792,19.329863,21.502544,20.263918,15.134358,20.186346,18.111788,21.2126

14.516984,21.374907,20.031096,19.407963,21.256363,20.033468,9.728229,20.402187,18.5797,21.293219

17.284756,21.983114,20.458498,19.819883,21.446415,20.33685,15.678999,20.44244,18.367529,21.319883

13.420486,21.08496,20.708916,19.909197,21.717134,20.401447,14.152952,19.281275,18.284225,21.43472

19.000687,22.212488,20.601803,19.929678,22.018576,20.3216,11.844921,19.8485,18.246561,21.566576

14.890937,21.692867,21.060448,19.99285,22.196745,20.394442,13.956309,19.735926,18.809631,21.568573

15.07361,22.776829,21.036177,20.079794,22.432152,20.566015,10.866133,19.861164,18.890087,21.699907

15.777559,22.08563,21.03714,20.351059,22.52517,20.698067,12.086982,20.626696,19.858942,21.843723

15.578283,22.428122,21.162228,20.465818,22.439531,20.683775,15.749421,20.62863,19.88809,21.914694

16.509853,21.962603,21.061382,20.393728,22.487032,20.910007,14.585136,20.611233,20.268301,21.935093

14.447333,22.314093,21.297533,20.485004,22.586517,20.999668,13.9608755,20.718506,20.244743,21.909428

16.67161,22.022127,21.225195,20.432812,22.72162,21.169664,12.784456,20.338085,20.460546,21.880875

16.557905,22.223362,21.316774,20.59954,22.838491,21.25526,13.647092,20.71774,20.612835,21.871927

16.828766,22.477114,21.61161,20.892712,23.094414,21.446589,11.333378,21.058867,20.867521,21.985567

17.412848,23.034554,21.842566,21.15443,23.434063,21.61449,12.482945,21.191875,20.855762,22.140345

16.806284,23.014196,22.53626,21.62349,23.699652,21.64477,12.695668,21.65042,20.972914,22.362356

16.904324,23.503002,22.397467,21.499262,23.81209,22.06953,11.797706,21.66009,21.448936,22.580936

15.778783,23.248903,22.19483,21.56384,23.949127,22.16408,15.371938,21.795818,21.390732,22.65574

14.8385105,22.75982,22.6704,21.880152,24.042034,22.451595,14.5615425,21.779598,21.580492,22.698092

17.501465,23.71445,22.3015,21.854109,24.071905,22.681614,14.909921,22.028807,21.83663,22.912043

17.254131,23.657368,22.639158,22.158844,24.049377,22.560244,15.271635,22.504314,22.144886,22.962923

16.939575,24.131178,22.918312,22.23513,24.280523,22.751657,14.64098,22.312428,22.277925,23.12925

17.932201,24.446632,22.762037,22.303957,24.424675,22.806673,12.9884615,22.555178,22.205826,23.29103

17.339064,24.612827,22.964573,22.472803,24.664675,22.879831,14.188305,22.449865,21.843817,23.169258

17.403387,24.388262,23.050892,22.708605,24.774225,22.912931,14.227959,21.849974,21.986418,23.148367

18.380552,24.521315,22.699753,22.599924,24.51398,22.76172,15.060506,22.656298,22.23453,23.322748

17.853378,24.08426,23.09285,22.675114,24.340286,22.639915,9.513036,21.812916,22.641384,23.342798

21.681107,23.92958,22.892534,22.515224,24.401766,22.610203,16.815233,22.567518,22.46097,23.342272

14.491906,23.382856,23.168762,22.625284,24.510077,22.634287,10.88182,22.220707,22.191057,23.458065

16.96459,24.07255,23.110012,22.823545,24.681477,22.87441,15.763955,22.324966,22.2689,23.48569

15.823315,24.589758,23.038357,22.618244,24.488682,22.788935,15.8840065,22.773815,22.403843,23.515762

20.59867,24.30538,22.734549,22.396105,24.274687,22.698557,11.198849,22.772646,22.14474,23.520935

14.227301,23.68051,22.636126,22.187794,23.93005,22.486372,4.9916425,22.690952,22.366222,23.482304

14.570866,23.210894,21.825134,21.706642,23.598326,22.111221,12.01118,22.022348,21.60244,23.462732

13.017238,22.996851,22.092735,21.869862,23.548456,21.932402,14.313735,22.064548,21.140522,23.200026

18.430973,23.331402,22.366995,22.08036,23.78656,22.053535,15.702459,21.776592,21.036566,23.146318

16.458582,24.102518,22.007816,21.926414,23.874369,22.158129,12.311844,22.348795,20.906172,23.23379

15.453804,24.16379,22.21857,22.023733,23.972486,22.131893,16.167942,22.278809,20.751728,23.24288

18.205435,23.84003,21.97379,21.730545,23.775967,21.996378,8.4328165,22.414999,20.87668,23.278318

19.43377,23.506554,21.779598,21.356441,23.471956,21.983898,13.337133,22.213533,20.753744,23.233126

18.097454,23.007875,21.603607,21.322174,23.246601,22.109768,12.679391,21.618061,20.376415,23.20251

16.003817,23.122372,21.735718,21.521196,23.107735,22.12834,16.699247,21.554909,20.361395,23.133495

17.892654,23.551989,21.366055,21.180735,23.088358,21.969067,16.4675,21.64429,20.215897,23.147516

17.419712,23.096962,21.338198,21.270498,23.18433,21.747988,17.137512,21.446934,19.77079,23.04507

20.210209,22.816978,21.72588,21.503534,23.452251,21.723625,16.877224,21.3773,19.550667,23.005335

17.717852,23.203568,21.931025,21.542366,23.615992,21.619877,15.82208,21.951681,19.988575,23.150707

19.645967,23.145653,21.764881,21.469112,23.689259,21.469135,11.0034485,21.98961,20.275805,23.10285

17.342274,23.213793,21.32097,21.162903,23.515911,21.381636,12.525045,21.820843,21.02102,23.005796

17.63208,22.599825,21.639408,21.339813,23.426912,21.286188,12.883188,21.418253,20.78114,22.802132

16.527384,22.612383,21.552715,21.27566,23.229212,21.305826,10.850505,21.432775,20.779245,22.791887

17.857525,22.564865,21.367905,21.273582,23.115088,21.345434,13.766547,21.506771,20.774868,22.734262

15.773212,22.573013,21.47354,21.179852,23.091518,21.313839,14.310949,21.296032,20.710154,22.626488

16.68272,22.883867,21.549974,21.403048,23.345196,21.466507,16.47648,21.153923,20.071102,22.707352

18.647617,23.472801,21.707241,21.50289,23.511469,21.401365,14.759254,21.549,19.942764,22.771727

17.452845,23.69902,21.76418,21.284763,23.687952,21.580433,11.547508,22.177477,20.753414,22.769342

19.356562,23.687042,21.463436,21.081108,23.672,21.692818,13.373124,22.301466,20.594229,22.769892

18.683672,23.179459,21.453667,21.001314,23.397322,21.61091,14.467794,22.00995,20.268824,22.654497

19.260658,22.853838,21.298069,20.871975,23.087048,21.465807,9.878941,21.635775,19.379883,22.51856

18.015165,22.788864,21.428698,20.985947,23.040735,21.379059,14.399135,21.516006,19.688261,22.487608

19.910559,23.131184,21.849829,21.184189,23.191334,21.180416,17.137321,21.759197,19.554567,22.45708

17.99918,23.02999,21.653748,21.142797,23.492868,21.41069,16.015581,21.67458,19.786032,22.535772

22.454504,23.171793,21.689678,21.246086,23.606092,21.569017,17.002386,22.255318,19.961231,22.563324

20.329487,23.403927,21.6392,21.282478,23.856876,21.781584,15.076858,22.29773,19.970581,22.562096

21.13622,23.011005,21.748718,21.443338,23.79041,21.771109,10.693626,22.42861,19.873446,22.509531

17.028994,23.248806,21.375809,21.174667,23.59405,21.762375,12.309486,22.492476,19.909142,22.536757

16.672226,22.39211,21.078535,20.924908,23.452717,21.582941,13.54579,22.111233,19.956516,22.381933

18.72897,22.280077,21.502768,21.248932,23.621449,21.755064,11.861682,22.25014,19.638662,22.41937

11.403179,23.178915,21.91396,21.357801,23.638813,21.905884,9.831972,22.419914,20.367908,22.50425

16.459759,23.175516,21.60742,21.15121,23.681566,22.02867,14.267072,22.69594,20.486704,22.641666

21.734821,23.239742,21.472048,20.967524,23.934252,22.11192,6.1337786,22.608875,20.110104,22.654701

21.915087,23.792887,22.341944,21.628729,24.379196,22.491117,15.573674,22.440493,20.506973,22.533947

19.419327,23.834267,23.521814,22.338467,24.848684,22.87824,10.219624,22.983805,21.039362,22.78311

17.209862,24.853891,23.180864,22.107792,24.964056,23.197897,17.61079,23.624023,22.173374,23.217915

17.814102,24.320736,23.162724,22.277523,25.394428,23.930061,13.089168,23.06632,21.72469,23.38593

18.664854,24.743874,24.026255,22.717447,25.749517,24.36478,15.482284,22.52875,22.306845,23.675009

18.688972,26.613935,24.199354,23.076952,25.51861,24.331924,15.713064,23.665487,22.414722,24.337206

19.576838,26.191137,23.766891,22.884123,25.417593,24.486372,17.018316,24.707378,23.07796,24.657188

16.498295,26.51616,23.151333,22.337248,25.533478,24.498491,11.675243,24.318142,22.35179,24.731615

18.188917,25.701626,23.553743,22.46047,25.623945,24.525679,11.886782,24.374424,21.612097,24.705603

22.799528,26.18576,23.49577,22.329842,25.857874,24.223063,11.083859,24.75564,21.79847,24.828793

16.753942,26.240139,23.702385,22.504501,26.160576,24.405651,14.229899,24.041616,21.64885,24.933249

17.714998,26.603624,24.189848,22.86384,26.260643,24.519268,16.247944,24.338205,22.49136,25.099752

18.242126,27.034203,23.892056,22.355137,26.26626,24.503056,12.195854,24.337276,22.498484,25.243275

15.375278,26.374258,23.559412,22.122454,26.151705,24.71529,14.509166,24.014277,22.505857,25.203722

15.3358965,26.290577,23.863104,22.274216,25.995905,24.66617,13.272753,24.07899,22.545744,25.220873

17.84144,26.58977,23.750616,22.2597,25.776772,24.640787,15.601758,24.228065,22.171707,25.366013

15.582062,26.594627,23.348436,22.243614,25.621965,24.648607,15.305426,24.107353,22.428572,25.46582

19.061218,26.416693,23.509972,22.454798,25.70717,24.59337,15.3548,23.796558,22.055567,25.364044

16.434227,26.305513,23.339096,22.302181,25.682068,24.482727,16.005913,24.092815,22.67999,25.42501

15.400493,26.547602,23.44005,22.300226,25.77844,24.44929,17.033552,24.50689,21.861256,25.579012

18.05781,26.746899,23.884506,22.724966,26.263386,24.674091,16.320538,23.89922,22.323797,25.505816

16.713186,27.539345,23.962261,22.825552,26.446745,25.089386,14.021334,24.387499,22.593838,25.654512

17.849827,27.622501,24.491701,23.192013,26.525356,25.34077,12.163176,24.877392,22.644457,25.705336

19.715199,27.631716,24.492386,23.228506,26.864635,25.476244,13.341284,24.524483,23.156675,25.816349

16.619585,26.764027,24.89274,23.610209,27.26584,25.810505,15.986746,24.850647,22.918264,25.761097

18.466635,27.259998,24.979614,23.49593,27.28564,25.970306,9.879036,25.17573,23.166977,25.85019

17.639149,26.990065,25.211733,23.4628,27.067085,25.930563,12.738969,25.064095,23.03794,25.883347

17.46081,27.134855,24.43638,23.101646,26.892605,25.896545,14.640843,25.32682,23.720903,25.78296

19.600859,26.227707,24.934952,23.434536,26.850492,25.999231,14.266312,25.305372,23.731686,25.551048

17.320879,26.629354,24.86381,23.171265,26.745981,25.983812,12.5391035,25.44052,23.459862,25.637375

19.087646,26.89973,24.413275,23.073364,26.644857,26.096077,12.326549,25.638063,23.446268,25.701815

23.10513,26.765553,24.508965,23.279234,26.562313,26.012337,12.281016,25.737654,23.809774,25.672852

18.603666,26.680412,24.89429,23.320831,26.890226,26.276077,11.951652,25.418392,23.898685,25.689316

18.553871,26.298586,25.60417,23.567902,27.225908,26.429697,11.78482,25.520828,23.939035,25.694859

17.993095,26.769909,25.520758,23.668724,27.540657,26.693268,10.737799,25.817812,23.924818,25.770891

17.12096,27.20024,25.476875,23.716482,27.747679,26.874756,12.847657,25.533314,23.946915,25.844496

18.005424,27.333023,25.520075,23.656265,27.654669,26.940779,11.20166,25.732012,23.715614,25.859829

17.967283,27.411718,25.64164,23.876091,27.676043,26.936901,13.76643,25.89986,23.636654,25.9189

17.522879,27.517859,25.28623,23.53953,27.634256,27.021746,12.00411,25.916538,23.818356,25.975288

16.174185,27.143774,25.009438,23.382607,27.580994,27.014349,11.734634,25.638792,24.051046,25.91217

17.374828,26.962154,25.671715,23.791967,27.706013,26.98241,15.727156,25.44468,23.849651,25.802912

19.110289,27.219872,26.179008,23.957489,28.062689,27.213326,13.310844,25.722223,23.659714,26.029161

17.950205,27.72382,26.06751,23.839146,28.337055,27.466526,9.731373,25.842686,24.366922,26.16579

17.131502,28.172432,26.134663,24.065136,28.519567,27.464798,10.937786,25.945457,24.604946,26.351376

16.688612,28.003002,26.02313,23.916481,28.416986,27.54892,16.23409,26.159983,24.491549,26.489662

17.231468,28.246975,25.709175,23.682217,28.142847,27.423954,13.259769,26.614592,24.37769,26.64357

14.729035,28.48475,25.727509,23.930092,28.082663,27.628847,8.74987,26.145401,24.007132,26.713207

17.330072,28.384907,25.78247,24.046349,28.060276,27.66811,10.385213,25.931885,24.065378,26.75715

16.260065,28.860842,25.609001,23.617414,27.687687,27.721968,10.023859,26.067568,24.093548,26.816544

16.95114,28.672123,25.047276,23.46419,27.554752,27.826563,11.420167,25.85318,24.003414,26.89075

17.356627,28.55668,25.279593,23.462608,27.380718,27.559744,12.958054,25.837683,23.982853,26.693644

15.767831,28.403366,25.28579,23.536,27.663431,27.586178,14.121157,25.820152,23.699146,26.688206

18.529997,27.752548,25.532219,23.867956,27.920292,27.365211,12.018036,25.178509,23.85332,26.70897

12.219464,29.00117,25.773085,23.999586,27.92923,27.33352,14.697707,25.462666,23.774347,26.744293

16.623316,29.140213,25.584755,23.81156,27.729399,27.412209,14.098154,25.876743,23.91386,26.878214

20.000208,28.551994,25.334463,23.806068,27.41275,27.248512,12.898472,25.712381,23.561523,26.77447

13.662202,28.266031,25.261919,23.722885,27.077429,27.095495,12.015099,26.551483,23.568249,26.778162

14.603032,28.152082,25.289381,23.747482,26.853933,27.154379,10.001076,26.669436,23.366507,26.772757

15.73171,28.373465,24.913048,23.656118,26.761686,27.129322,10.730602,25.452635,23.09151,26.811134

20.744198,28.02546,24.961992,23.64481,26.691704,26.94476,10.010522,25.706423,22.918558,26.780462

18.054333,28.350044,24.93084,23.496117,26.463581,26.845749,12.055206,25.816818,22.667212,26.71804

21.58223,27.924047,24.589792,23.315184,26.289719,26.828793,4.6268916,26.061272,23.01762,26.70668

20.391918,27.392689,24.846457,23.58704,26.311562,26.802292,11.714659,25.727457,22.872932,26.578703

19.867579,27.416695,25.046968,24.036032,26.54384,26.961393,14.308797,25.67607,22.616264,26.634209

18.665339,27.990746,25.281754,24.013882,26.822544,26.880198,14.385416,25.780977,22.640745,26.82464

17.89308,27.945835,26.65105,24.447876,27.589727,27.22424,12.484379,25.835056,22.66231,26.838564

17.289364,28.529999,26.530518,24.661488,28.10561,28.01794,11.210645,26.292,23.201809,27.08754

18.262854,28.796305,26.42841,24.88326,28.515205,28.52908,13.935771,26.835072,23.270912,27.313778

18.28339,28.937809,26.819931,25.068121,28.592607,28.816853,11.367097,26.81642,23.608767,27.24169

17.806288,29.40355,26.544733,25.043358,28.791338,29.120726,12.712409,26.863361,23.707287,27.314854

21.179096,29.303682,26.606184,25.236284,28.927847,28.7739,10.739902,26.943657,23.727499,27.664345

20.331224,30.298477,26.685219,25.1884,29.008312,29.22122,13.183566,26.723337,24.089556,27.941164

18.85774,29.847195,26.664764,25.280102,28.99924,29.088482,15.88113,26.630823,24.207144,28.12247

20.713896,30.424616,27.013136,25.57794,28.99758,29.253838,14.098985,26.974747,24.368587,28.104979

17.359653,30.744518,26.811172,25.244736,29.023699,29.223621,11.92669,27.099981,24.652708,28.17825

18.358875,30.253819,26.756323,25.243534,28.973936,29.076523,8.372024,27.226372,24.581394,28.019066

17.773668,29.944471,26.90763,25.49252,29.147223,29.242504,14.009887,26.76348,24.444078,27.96331

18.729624,29.435751,27.195917,25.863214,29.098894,29.09176,9.677389,26.36278,24.178036,27.533222

19.857103,30.020761,26.885532,26.00461,29.008972,28.743216,9.715616,26.735542,24.127655,27.374681

20.130869,29.747124,26.865318,26.083567,28.856565,28.788286,15.497372,26.51053,23.844635,27.174318

19.876093,30.173882,27.151474,26.254358,28.861704,28.776728,17.033571,25.184559,23.959469,27.043226

20.394217,30.559944,27.25642,26.348879,28.876516,28.810476,13.19735,25.177464,24.555523,27.04263

20.655273,30.521849,27.24143,26.389381,28.93019,28.988047,11.432324,26.25356,24.387938,27.043188

18.499294,30.103731,27.431791,26.414883,29.08302,28.78231,15.469736,25.414812,24.69509,27.051807

18.340036,30.502739,27.470371,26.448795,29.243052,29.120329,16.591932,25.290226,24.261284,27.055979

15.86591,30.378672,27.63985,26.834122,29.299248,29.338757,16.195786,25.180387,23.798231,27.02793

18.3088,30.804459,27.994299,27.095808,29.238707,29.386425,14.251754,25.247171,24.15453,27.021128

17.228422,30.714539,27.887678,27.06546,29.407022,29.634462,14.878101,25.493143,24.65758,27.187572

16.940697,30.40863,28.030924,27.127,29.6304,29.753592,17.405022,25.803133,24.373709,27.34578

17.612411,31.464054,27.533823,26.732965,29.483225,29.839348,18.10426,25.940754,24.946604,27.522657

15.607387,30.236853,27.217682,26.518389,29.09718,29.659294,12.838386,25.93216,24.339891,27.366629

18.059444,29.784788,27.259207,26.53719,28.77558,29.474543,11.956783,24.850592,24.483097,27.035805

14.283284,29.43612,27.69918,26.845238,28.846899,29.623512,10.148023,24.596287,24.023712,26.761631

23.811443,29.141651,27.816744,26.852224,28.910316,29.622723,14.339087,24.999393,24.234718,26.9605

20.680489,29.565117,27.810024,26.821638,28.911034,29.441761,13.276377,25.366648,24.140942,26.918474

25.34679,30.427223,27.232578,26.46852,28.874033,29.317545,10.08609,24.866602,24.537815,27.147945

21.566206,29.564102,27.869892,26.650732,28.919867,29.128286,14.013899,24.816103,24.55921,27.158827

19.246132,29.578417,27.740831,26.500154,29.13274,29.198433,16.400162,24.511148,25.577965,27.34819

19.317232,30.115467,27.496756,26.673763,29.159855,29.495651,16.519941,25.903435,26.061365,27.431654

24.068712,30.25789,27.652328,26.640366,29.196585,29.437092,13.503489,26.26745,25.74633,27.454077

18.813578,30.330511,27.582563,26.7559,29.216585,29.34536,16.628492,25.838318,25.966002,27.610039

19.933247,31.145227,28.291588,27.07921,29.234404,29.420656,8.748406,26.752022,25.878975,27.64125

18.725355,31.743626,27.953968,26.829292,29.367195,29.613451,9.914272,27.584515,27.045805,27.59739

18.328114,31.296614,27.724573,26.653425,29.437008,29.161283,13.442417,26.921879,27.205519,27.531416

19.157633,31.073639,27.851517,26.574753,29.229351,28.897694,12.746422,26.77834,26.810337,27.513977

19.153738,30.43785,27.850197,26.547861,29.034729,29.204025,11.128589,27.108532,27.34128,27.479218

18.221579,30.761566,27.477978,26.2637,28.827744,29.080631,15.0276985,27.023865,27.092913,27.442701

15.905546,30.231066,27.109083,25.780054,28.6744,29.083906,6.635362,26.696115,26.915499,27.315514

20.70158,29.884705,27.087383,25.80903,28.606497,29.054447,14.856219,26.549517,26.627546,27.251118

20.002934,30.123838,26.913517,25.63338,28.478958,28.885786,14.541729,26.396093,26.010954,27.256239

17.598864,30.165686,26.653803,25.703362,28.392138,28.850973,14.13248,26.965794,26.119583,27.249084

22.897934,30.274485,27.13751,26.123165,28.722326,28.876457,13.993168,26.728823,26.388914,27.184069

16.981812,30.445251,27.45432,26.249565,29.23084,28.981316,14.027764,26.931477,26.416338,27.267254

18.013124,29.945486,28.084673,26.695185,29.6547,29.061268,14.520492,27.42602,26.613255,27.450537

18.101986,30.559704,28.220497,26.84008,29.918453,29.095657,14.249342,28.162415,26.965395,27.683456

16.989124,30.616566,28.509054,27.286816,30.117638,29.10895,15.826787,27.893602,27.42907,27.806952

17.968845,30.688528,28.105942,27.107056,30.036695,28.82335,14.219971,28.239573,27.49233,27.895832

17.020222,30.46208,27.77972,26.787062,29.752918,28.90329,12.207188,28.208208,27.062906,27.8971

18.144285,30.140505,28.133528,27.053764,29.611141,28.98181,12.827975,27.979841,27.058002,27.77114

20.15531,30.29507,27.968294,26.697746,29.351229,28.967344,14.218808,28.026173,27.161205,27.79988

17.783895,30.261024,27.483772,26.450949,28.973907,28.66246,14.467699,28.076742,26.95649,27.676575

17.818647,30.068224,26.829603,25.953114,28.464846,28.441704,11.992151,27.82823,26.992935,27.486305

18.371304,29.307837,26.449726,25.6066,28.055094,28.00978,13.90047,27.235176,26.50363,27.206934

18.647657,28.75683,26.421724,25.345964,28.02117,27.977146,16.409748,26.520885,25.576561,26.91903

19.491524,28.100143,26.253357,25.046251,27.649738,27.777739,16.047302,26.36326,25.561018,26.751118

20.085396,28.394289,25.656652,24.776731,27.47628,27.545065,14.809816,26.576006,25.644276,26.623709

18.866917,27.622406,26.321445,25.029104,27.657104,27.58782,13.260723,25.472975,25.678165,26.423271

19.109396,28.06843,26.5719,25.153805,27.807783,27.660744,15.664447,25.757158,25.263687,26.456835

22.773376,28.06913,26.24082,24.9249,27.742908,27.455528,12.090644,26.280653,25.198868,26.666014

18.285652,28.052794,25.986547,24.681313,27.582005,27.522596,12.676839,26.232286,25.737646,26.626635

16.50959,28.081139,25.99091,24.607758,27.629208,27.417631,16.700794,26.792807,25.416042,26.504305

20.171162,27.62025,26.13678,24.487942,27.747894,27.290283,15.72383,26.241825,25.088663,26.326374

17.864784,27.802155,26.22269,24.719515,27.943153,27.259615,11.088081,25.663023,24.925665,26.352852

18.985308,27.875698,26.433844,24.913052,27.875462,27.419962,13.00103,25.741987,25.350397,26.412254

15.199097,28.209929,26.46351,24.747293,27.719435,27.329868,15.271119,25.803984,25.713186,26.363958

19.671164,27.944628,26.308146,24.686213,27.55887,27.319813,12.5212965,25.796885,25.644323,26.266195

17.665829,27.677736,26.15973,24.446283,27.225973,27.139975,13.637863,25.60438,25.676216,26.184889

17.743517,27.440006,25.819334,24.31849,27.046606,26.857107,12.547544,25.295794,25.534752,26.048296

19.382538,27.306902,25.84184,24.401983,26.957905,26.814215,14.201528,24.655773,25.656454,25.969658

18.982008,27.771126,25.725544,24.232512,26.950851,26.743717,11.022378,24.717777,25.535992,25.990662

19.989862,27.859833,25.639854,24.240698,26.916876,26.73836,12.632683,24.598461,25.02216,26.001234

16.884027,28.261818,25.883852,24.462849,27.006779,26.581114,12.049327,24.972826,25.076479,25.854477

18.608614,28.055012,25.803284,24.264565,27.094086,26.64352,16.593136,24.773354,25.269474,25.894825

19.84534,27.628162,25.790932,24.408384,27.292397,26.68921,15.117601,24.754616,24.875826,25.974377

18.68349,27.810673,26.1838,24.820932,27.509247,26.911678,13.094916,24.727201,25.194815,26.048992

20.639126,28.40907,26.323538,24.920015,27.661629,27.03567,15.958577,25.597315,25.319054,26.235975

18.295664,28.267548,26.478998,25.023306,27.77664,27.172268,13.8169155,25.22577,24.667532,26.334621

20.719938,28.338753,26.432909,25.176733,27.89749,27.297918,12.487624,25.296268,25.007921,26.359276

16.97734,28.81898,26.513027,25.180956,27.777712,27.007942,12.918209,25.796576,25.231976,26.402191

15.551623,28.671272,26.504711,25.203926,27.706413,27.261229,18.184465,25.55718,25.120428,26.50434

20.381754,28.828997,26.49661,25.184956,27.596764,26.871717,15.357548,25.751377,24.77355,26.490814

18.817673,28.416224,26.522299,25.001732,27.482628,26.880589,12.462955,25.626299,24.995949,26.659365

18.338331,28.732004,26.313831,24.639463,27.36799,26.842226,13.994902,25.595856,24.689571,26.683825

19.686035,28.517294,25.772934,24.275087,27.013346,26.580584,15.224115,26.14324,25.521744,26.67445

18.237686,28.287403,25.83548,24.235216,26.854706,26.574568,12.102269,25.634197,24.723219,26.458044

16.599428,28.118385,26.008001,24.298578,26.937174,26.459137,12.767294,24.957645,24.304432,26.296995

17.139006,28.39429,25.694101,23.969208,26.699318,26.322292,11.634199,25.123663,24.217165,26.332523

18.872246,28.063019,25.563528,23.879204,26.419392,26.1982,14.980224,25.134047,24.398703,26.163708

19.887234,27.888794,25.264317,23.643307,26.089706,25.919756,12.856366,25.280027,24.748999,25.933605

19.050318,27.768106,25.139725,23.606297,26.095781,25.812323,15.351364,24.26518,23.576914,25.978754

17.989975,27.651531,24.962307,23.395622,25.963255,25.58981,13.417895,24.785599,23.725212,25.995481

17.450563,27.593874,24.57021,22.954582,25.826902,25.432146,11.842544,23.97307,23.157133,26.0737

18.578222,26.611595,24.476795,22.715878,25.882484,25.272192,18.739193,24.1798,22.46607,25.983929

18.518661,27.363495,24.908182,23.047308,26.304964,25.39777,13.9727955,23.869114,22.852953,25.821526

17.109634,28.089966,25.360909,23.303156,26.732765,25.691017,13.576407,24.22717,22.68067,25.965954

17.74795,28.432312,25.758099,23.686674,26.994642,25.846148,13.901006,25.251627,23.933014,26.28481

19.33636,27.984997,25.793074,23.816484,26.948225,26.202442,13.358516,24.565191,24.017656,26.445625

18.200172,28.847591,25.510515,23.57983,27.020462,26.617388,12.806546,25.201376,24.742321,26.39312

19.415152,28.663498,25.781746,23.634064,27.055553,26.473757,12.461785,24.828074,24.883265,26.509535

17.728525,28.313772,26.118563,23.614103,27.237127,26.509962,11.524417,24.3893,24.573877,26.37672

21.16985,28.355028,26.158468,23.869143,27.584856,26.751738,7.5398507,24.253626,24.3415,26.512835

20.240137,28.294184,26.596182,24.132296,27.807167,26.731697,14.48052,23.652174,25.387054,26.670963

19.405384,29.464706,26.48889,24.195845,27.917278,26.86046,16.017784,24.748447,26.174482,26.697016

19.066479,28.52392,26.547373,24.56886,27.949404,27.229708,13.725271,25.31445,26.482365,26.739565

18.317053,29.606201,26.56322,24.560692,28.163042,27.34354,12.610273,25.795567,25.89263,26.771599

18.409496,29.498539,26.232496,24.36578,27.990965,27.1498,11.724377,25.796818,26.413801,26.822016

18.93129,29.362505,26.600348,24.742275,27.899178,27.079979,14.242693,25.895035,26.053421,26.788942

15.67358,29.03758,26.862722,24.832565,27.89849,27.188402,11.857655,24.837326,26.183302,26.909828

18.944653,29.6698,26.449116,24.611982,27.82837,27.132122,13.151025,25.241638,26.311546,27.034225

19.498997,29.537907,26.542393,24.60805,27.773022,27.014622,13.556271,25.10849,26.413042,27.059925

17.075672,29.373089,26.31068,24.377464,27.752308,27.126001,20.058897,24.959906,26.189852,27.168037

19.781221,29.209911,26.100008,24.036804,27.392107,27.1095,15.29385,25.162052,25.838192,27.183418

18.556065,28.865631,26.03917,24.01419,27.181276,27.16021,11.549488,24.8426,25.960882,27.107674

18.123701,28.75075,26.121918,24.00092,27.31077,27.373764,12.0998955,24.951054,25.855753,26.955364

16.668877,28.815609,26.52677,24.224972,27.458858,27.560509,13.102786,25.191853,25.79573,27.117716

20.82645,29.38271,26.897224,24.520647,27.762627,27.5494,7.232921,25.31064,25.810358,27.015978

19.558748,29.531776,26.89827,24.5369,27.86351,27.821436,11.43201,25.228054,25.568157,27.030956

18.560476,29.03883,27.420362,24.904228,28.111782,27.912857,14.490195,25.719893,26.72533,27.093527

18.770916,29.381159,27.371138,25.098982,28.12161,28.257078,16.348372,25.888752,27.106665,27.143005

18.840496,28.817814,27.152311,25.188534,28.09101,28.437809,12.635043,26.0456,27.071457,27.163355

17.550934,29.299345,27.55336,25.4835,28.218836,28.430601,17.14685,26.210632,27.197264,27.069931

21.619398,30.097012,27.393007,25.528679,28.241098,28.635542,17.406878,25.902954,26.594639,27.257973

21.00771,30.559307,27.495493,25.571009,28.238472,28.38058,13.806081,26.834017,26.854767,27.497948

21.898005,30.584412,27.583956,25.655178,28.354874,28.710207,17.136862,26.275055,27.2115,27.760399

18.312117,30.504938,27.488737,25.92067,28.335611,28.6679,15.043253,26.582243,27.689796,27.965069

17.502054,30.504099,27.829893,26.07509,28.40089,28.725065,9.884056,26.344803,27.397654,27.921837

18.316788,30.067387,28.063864,26.44198,28.584686,29.034925,10.953436,26.175642,27.381733,27.89401

20.200367,30.772305,28.405611,26.658354,28.657103,29.20444,13.997342,26.810549,27.429895,27.943596

19.29811,30.878292,28.507824,26.581064,28.822113,29.317774,12.29109,26.940376,27.873907,28.010397

19.43381,30.952015,28.457458,26.592758,28.964828,29.413994,11.590255,26.984892,28.121817,28.038237

20.484629,30.832813,28.470821,26.642311,28.996311,29.522266,14.024126,27.055204,28.060017,28.101965

